 nom,prenom,code,Classe,M1,M2,M3,M4,S1,S2,S3,S4
B,Etienne,1712,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1713,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1714,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1715,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1716,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1717,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1718,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1719,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1720,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1721,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1722,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1723,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1724,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1725,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1726,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1727,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1728,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1729,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1730,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1731,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1732,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1733,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1734,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1735,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1736,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1737,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1738,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1739,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1740,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1741,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1742,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1743,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1744,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1745,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1746,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1747,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1748,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1749,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1750,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1751,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1752,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1753,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1754,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1755,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1756,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1757,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1758,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1759,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1760,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1761,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1762,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1763,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1764,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1765,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1766,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1767,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1768,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1769,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1770,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1771,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1772,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1773,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1774,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1775,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1776,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1777,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1778,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1779,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1780,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1781,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1782,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1783,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1784,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1785,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1786,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1787,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1788,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1789,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1790,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1791,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1792,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1793,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1794,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1795,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1796,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1797,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1798,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1799,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1800,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1801,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1802,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1803,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1804,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1805,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1806,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1807,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1808,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1809,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1810,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1811,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1812,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1813,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1814,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1815,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1816,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1817,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1818,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1819,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1820,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1821,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1822,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1823,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1824,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1825,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1826,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1827,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1828,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1829,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1830,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1831,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1832,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1833,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1834,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1835,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1836,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1837,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1838,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1839,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1840,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1841,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1842,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1843,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1844,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1845,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1846,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1847,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1848,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1849,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1850,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1851,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1852,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1853,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1854,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1855,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1856,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1857,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1858,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1859,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1860,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1861,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1862,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1863,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1864,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1865,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1866,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1867,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1868,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1869,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1870,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1871,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1872,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1873,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1874,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1875,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1876,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1877,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1878,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1879,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1880,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1881,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1882,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1883,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1884,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1885,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1886,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1887,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1888,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
A,Etienne,1889,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
B,Etienne,1890,3eme4,S212  M.Polozec,S212  M.Polozec,,S212  M.Polozec,,S212  M.Polozec,S212  M.Polozec,S212  M.Polozec
